# MODIS Aqua GEOGRAPHIC METADATA TEXT FILE day 2021-01-01
# NFiles = 288, max geo IngestTime = 2021-01-02 16:44:57.368588
# GranuleID,StartDateTime,ArchiveSet,OrbitNumber,DayNightFlag,EastBoundingCoord,NorthBoundingCoord,SouthBoundingCoord,WestBoundingCoord,GRingLongitude1,GRingLongitude2,GRingLongitude3,GRingLongitude4,GRingLatitude1,GRingLatitude2,GRingLatitude3,GRingLatitude4
MYD03.A2021001.1525.061.2021002161856.hdf,2021-01-01 15:25,61,99278,D,-14.9756942912332,6.96302643925963,-13.949934690038,-39.7959686178824,-14.9697136965275,-36.2641293535363,-39.803226257551,-18.8875070501882,-10.8980669119827,-13.9697388799562,3.99402249906963,6.98117877473988
MYD03.A2021001.1530.061.2021002161915.hdf,2021-01-01 15:30,61,99279,D,-19.0263271277416,24.8809685560803,3.9130575795315,-44.5835553063135,-18.9803516042159,-39.7833186947543,-44.6477271594657,-22.1398835856033,6.89327223331136,3.89487255683773,21.6502126837639,25.0086962805338
MYD03.A2021001.1535.061.2021002161831.hdf,2021-01-01 15:35,61,99279,D,-22.1182794547832,42.8235695112111,21.5926399567125,-51.7135616960664,-21.8910770802359,-44.5681735881848,-51.8689796047997,-24.4326146403482,24.8232182618937,21.5773578811467,38.8680560344157,43.0759632868061
MYD03.A2021001.1540.061.2021002161819.hdf,2021-01-01 15:40,61,99279,D,-24.3917514595928,60.7296053256735,38.8427332064806,-64.2435587798724,-23.9558799583805,-51.6786750080514,-64.5672705071521,-25.434347488248,42.7545365684165,38.8319688844063,55.0216896937744,61.0686415323177
MYD03.A2021001.1545.061.2021002161905.hdf,2021-01-01 15:45,61,99279,B,-20.6946705436187,78.6563967133725,55.074344432411,-92.118967899056,-24.6481374024448,-64.1798760205102,-92.5162880391689,-20.4525421481155,60.6248638268058,55.0697377798041,67.8588738411211,78.8672074208964
MYD03.A2021001.1550.061.2021002162157.hdf,2021-01-01 15:50,61,99279,N,180,89.9965421421826,68.0742269308957,-180,-18.9823159202786,-91.9481308128059,-144.218830155781,125.745291992748,78.2964293017479,68.0721488900373,69.7984717985761,82.5868824906978
MYD03.A2021001.1555.061.2021002162036.hdf,2021-01-01 15:55,61,99279,N,-144.400620088426,83.4623596000712,59.0206512118454,124.194187907815,121.797654748489,-144.398583228351,-178.826358107409,136.476404796349,82.9609505107008,70.1699310846514,58.7778821909819,65.0100775719572
MYD03.A2021001.1600.061.2021002162043.hdf,2021-01-01 16:00,61,99279,N,-179.408925130999,65.5370541112149,43.3003901841418,135.96629405575,135.676017982273,-179.407448349084,165.908431614784,135.969373665615,65.4944481973548,59.0828927000091,43.1536140702732,47.2056339020703
MYD03.A2021001.1605.061.2021002162043.hdf,2021-01-01 16:05,61,99279,N,165.425554591829,47.6298191046221,26.1501857892122,133.927961834991,135.638746460364,165.428852517409,157.610045099447,133.906932270302,47.6483136143208,43.3675531083505,26.070208233752,29.2807167802179
MYD03.A2021001.1610.061.2021002162208.hdf,2021-01-01 16:10,61,99279,N,157.273668747512,29.6066818493024,8.55050363822569,131.052797320905,133.749680744721,157.278864944994,152.198098155312,131.031024029638,29.6354496077889,26.2198349661194,8.51846324572894,11.4715924567747
MYD03.A2021001.1615.061.2021002162116.hdf,2021-01-01 16:15,61,99279,N,152.019115411644,11.6740088033666,-9.27887069470589,127.287747915583,130.947437997937,152.025495137321,148.220285646508,127.28170625507,11.7054057787863,8.62354761430914,-9.29134627447845,-6.23590733428573
MYD03.A2021001.1620.061.2021002162028.hdf,2021-01-01 16:20,61,99279,N,148.195287405999,-6.16443670683542,-27.1876009469015,122.189973351839,127.262890915859,148.391325224964,145.321470003486,122.18244515514,-6.13793279917305,-9.2281253090864,-27.3316659761584,-23.826063368488
MYD03.A2021001.1625.061.2021002162013.hdf,2021-01-01 16:25,61,99279,N,145.344916272016,-23.7514019184374,-45.0677353461723,114.503284262567,122.206817267554,145.707919329047,143.316891815541,114.457435830188,-23.7368354120911,-27.1323592926718,-45.3415638052145,-40.8799991390863
MYD03.A2021001.1630.061.2021002162122.hdf,2021-01-01 16:30,61,99279,N,143.359857407729,-40.8221989499301,-62.8948237796757,100.752164972427,114.541025559486,143.920769536762,142.899573553989,100.529482941615,-40.8119648733253,-44.9949350238034,-63.2311038431995,-56.6716237715552
MYD03.A2021001.1635.061.2021002162313.hdf,2021-01-01 16:35,61,99279,B,150.91059007353,-56.687470943092,-80.7327586965365,70.1172589791504,100.831057236823,143.734641520863,151.425490525911,69.8015785615046,-56.6828546956054,-62.7545982123008,-80.8223331082603,-68.5560325331826
MYD03.A2021001.1640.061.2021002162857.hdf,2021-01-01 16:40,61,99279,D,180,-68.7666730805622,-89.9879666213011,-180,70.3166467032364,153.061221997981,-64.8465050612929,18.5794677502213,-68.7651265016197,-80.2035756522893,-80.5987734360148,-68.7648897714349
MYD03.A2021001.1645.061.2021002162353.hdf,2021-01-01 16:45,61,99279,D,18.3338326670697,-57.3411792287709,-81.4819714109751,-65.9570161787137,18.3358415652949,-67.7528160093057,-56.4680395524547,-12.8470554730103,-69.1361809574949,-81.0176594955835,-63.103658473901,-57.0905999267449
MYD03.A2021001.1650.061.2021002162128.hdf,2021-01-01 16:50,61,99279,D,-13.4673778467283,-41.5589515934806,-63.6441593992865,-56.8958024848594,-13.4659768909829,-57.0279281956789,-56.8949255279577,-27.1074327037914,-57.406892084957,-63.6039318904889,-45.3905359127121,-41.3969019247007
MYD03.A2021001.1655.061.2021002162111.hdf,2021-01-01 16:55,61,99279,D,-27.6526356299513,-24.4382761085306,-45.8194661317135,-58.8591390357476,-27.649575867558,-57.0701064397535,-58.8808169483506,-35.111054429849,-41.6325323146289,-45.8379477868846,-27.5326802507952,-24.3428619688531
MYD03.A2021001.1700.061.2021002162119.hdf,2021-01-01 17:00,61,99279,D,-35.5270901931793,-6.86852248137259,-27.8539702210292,-61.6901947035634,-35.5221127652509,-58.9057763307132,-61.7103440472222,-40.4386265637817,-24.512810177186,-27.8759027981263,-9.75962005670892,-6.82171878548184
MYD03.A2021001.1705.061.2021002162241.hdf,2021-01-01 17:05,61,99279,D,-40.7147466928259,10.9629684450438,-9.94706520914082,-65.4559084730423,-40.7119061145593,-61.6857606647019,-65.4690382546152,-44.4250638697961,-6.9408823706442,-9.96687678426184,7.9593232077468,10.995363468529
MYD03.A2021001.1710.061.2021002162223.hdf,2021-01-01 17:10,61,99280,D,-44.5084255178411,28.8930521350277,7.88805209578606,-70.6370548474015,-44.4229771451696,-65.4427015918008,-70.7157180208714,-47.4450143045836,10.8969695780178,7.87055355088722,25.5510812255209,29.0504663181475
MYD03.A2021001.1715.061.2021002162233.hdf,2021-01-01 17:15,61,99280,D,-47.4190918833182,46.8293053590065,25.4981858859178,-78.5756303228713,-47.1487469353268,-70.6192443082517,-78.7691222227269,-49.5255193975621,28.8349085081926,25.4837882315592,42.6070689808358,47.1066370936793
MYD03.A2021001.1720.061.2021002162124.hdf,2021-01-01 17:20,61,99280,D,-49.4830428856437,64.7346917072068,42.5967228899637,-93.2797264835241,-49.0029146254757,-78.5353219856638,-93.6198040109149,-50.0115698610716,46.7560941916561,42.5878367699593,58.3357922867877,65.0741932652955
MYD03.A2021001.1725.061.2021002162243.hdf,2021-01-01 17:25,61,99280,B,-39.7514794960523,82.6624634936899,58.4055060152494,-127.068267639179,-49.1101815123107,-93.1999121904708,-127.391206537246,-38.980816908202,64.6027973475177,58.4008738495457,69.6041064302452,82.7241593641775
MYD03.A2021001.1730.061.2021002162529.hdf,2021-01-01 17:30,61,99280,N,180,89.994023008039,68.4670229985627,-180,-37.3720673135687,-126.86522575386,-179.286915825057,106.971221926157,82.1143692302228,69.8755441833553,68.1265246713842,78.7352369189496
MYD03.A2021001.1735.061.2021002162026.hdf,2021-01-01 17:35,61,99280,N,-179.665738343422,79.4566514003116,55.7160454463841,106.299281462105,104.694676277002,-179.663725030598,151.986197496161,111.873539131195,79.1726795573124,68.5020962012299,55.5021432446723,61.0353636883854
MYD03.A2021001.1740.061.2021002162054.hdf,2021-01-01 17:40,61,99280,N,151.42327811416,61.5352522054259,39.5617782748437,110.90239883268,111.286301783836,151.424611500019,138.958008772158,110.895330882364,61.5218127279003,55.7812386843612,39.4321214847177,43.2227601764985
MYD03.A2021001.1745.061.2021002162021.hdf,2021-01-01 17:45,61,99280,N,138.507310311744,43.6276678464171,22.25268982248,108.645034080414,110.605857491501,138.511117563218,131.508005731613,108.617398315651,43.6480318001276,39.6296957815691,22.184887508009,25.3009974719181
MYD03.A2021001.1750.061.2021002162028.hdf,2021-01-01 17:50,61,99280,N,131.206147426471,25.5986893821327,4.5829511776454,105.574989335154,108.4710179128,131.211663864991,126.49404742765,105.555704000479,25.6283591610039,22.3227248552468,4.55903229877591,7.50785831042554
MYD03.A2021001.1755.061.2021002162027.hdf,2021-01-01 17:55,61,99280,N,126.351268765206,7.67924146216299,-13.2760712397452,101.568088457224,105.485271072182,126.390133030021,122.77490529937,101.561782645549,7.71023600052151,4.65095940645205,-13.3161062623951,-10.1904230746414
MYD03.A2021001.1800.061.2021002162047.hdf,2021-01-01 18:00,61,99280,N,122.786224274622,-10.1190086771778,-31.1836378618902,96.0392780443159,101.553985656462,122.994256197662,120.065576057276,96.0319076350722,-10.0964862123284,-13.2236920429152,-31.3594461939627,-27.6937499382233
MYD03.A2021001.1805.061.2021002162034.hdf,2021-01-01 18:05,61,99280,N,120.094112866249,-27.6191391842673,-49.0491681269794,87.4550494802552,96.0599094992295,120.501644314124,118.308593645202,87.3670656323195,-27.6044183123458,-31.125777515274,-49.3464873875873,-44.5547125344486
MYD03.A2021001.1810.061.2021002162109.hdf,2021-01-01 18:10,61,99280,N,118.617254986619,-44.5116479472114,-66.8772738344207,71.2870951971712,87.4990607120324,118.969222994966,118.605409054854,71.0161968308085,-44.5027152667361,-48.9705027741557,-67.2012096614516,-59.8465732117467
MYD03.A2021001.1815.061.2021002162602.hdf,2021-01-01 18:15,61,99280,B,136.36669013584,-59.8924572776714,-84.7153053974265,34.5821862771193,71.3834356305992,119.476223254176,138.114057166584,34.3471442402004,-59.8891162426592,-66.6990004335149,-84.5098092171885,-69.9443783597268
MYD03.A2021001.1820.061.2021002163036.hdf,2021-01-01 18:20,61,99280,D,180,-67.1684527604456,-89.9888282544421,-180,34.8050055843342,139.299446893229,-85.124162233973,-15.6041955462,-70.2311045180157,-83.8477952527057,-76.7545699427947,-66.8605497950331
MYD03.A2021001.1825.061.2021002162534.hdf,2021-01-01 18:25,61,99280,D,-15.9823441180993,-54.0054783825165,-77.4984625101193,-85.6870815655377,-15.980409605366,-86.9487715453039,-81.0392636823877,-41.6830224030694,-67.2126236264946,-77.2177360175593,-59.1558291775623,-53.7770972565256
MYD03.A2021001.1830.061.2021002162236.hdf,2021-01-01 18:30,61,99280,D,-42.3009689957378,-37.8249352807737,-59.6605108121406,-81.9593266836967,-42.2996988384198,-81.4670539077752,-81.9662557571348,-53.9647159954139,-54.0738377873725,-59.6491329338943,-41.4239975689368,-37.6795615981339
MYD03.A2021001.1835.061.2021002162224.hdf,2021-01-01 18:35,61,99280,D,-54.4826713988635,-20.5477028854939,-41.8314917396029,-84.1425473176161,-54.4791030912205,-82.101127320174,-84.1656448978239,-61.1880209630126,-37.8988693363482,-41.8517759468685,-23.5596186817177,-20.4636211922041
MYD03.A2021001.1840.061.2021002162225.hdf,2021-01-01 18:40,61,99280,D,-61.5778231704759,-2.89973109100379,-23.8525917116958,-87.1635588059699,-61.5727827766716,-84.1752914723642,-87.1815885588651,-66.1465467350597,-20.6220539369692,-23.875182746024,-5.79368944178329,-2.86392931395298
MYD03.A2021001.1845.061.2021002162219.hdf,2021-01-01 18:45,61,99280,D,-66.3747128899553,14.9650297869576,-5.95114605090055,-91.1820864947803,-66.3680871432048,-87.1583753515515,-91.2104844470778,-69.9015666112186,-2.97169611682739,-5.97046965610702,11.9186679064435,15.0242106248128
MYD03.A2021001.1850.061.2021002162240.hdf,2021-01-01 18:50,61,99281,D,-69.9487405832341,32.9037372777968,11.8508439530941,-96.8121590674399,-69.8218582545173,-91.1670585887011,-96.9119037858024,-72.7092182604983,14.9019354937314,11.8339020968382,29.4261226674669,33.0894209688913
MYD03.A2021001.1855.061.2021002162307.hdf,2021-01-01 18:55,61,99281,D,-72.6794102787472,50.8309994308669,29.380029360428,-105.735863120421,-72.3729904939881,-96.7917442967333,-105.970164650879,-74.5604013563188,32.8438547858496,29.3668282587123,46.2881107509833,51.1322474158836
MYD03.A2021001.1900.061.2021002162115.hdf,2021-01-01 19:00,61,99281,B,-74.2431513039917,68.7411293665669,46.2940381945947,-123.179361333187,-73.9524816249699,-105.691020412666,-123.562066348819,-74.2529403382143,50.7532487179545,46.2865200985131,61.4615405523444,69.0672350977155
MYD03.A2021001.1905.061.2021002162223.hdf,2021-01-01 19:05,61,99281,N,-47.1264832193018,86.6698560297096,61.5639238166152,-163.530589323901,-73.2361477552679,-123.085517117691,-163.687317994106,-43.6162813682173,68.5705178441524,61.5616667124687,70.6773894176982,86.2624117389059
MYD03.A2021001.1910.061.2021002162335.hdf,2021-01-01 19:10,61,99281,N,180,89.995461627414,66.2182719690166,-180,-43.9889736733026,-163.303843701021,147.26293903019,84.8657591368514,85.6176420743356,70.98823043902,65.8943556785324,74.8103574863725
MYD03.A2021001.1915.061.2021002162054.hdf,2021-01-01 19:15,61,99281,N,146.74924307129,75.4496639110413,52.2732604682423,84.5023189210713,83.3300449720074,146.751129627477,123.517510172609,87.1040040675688,75.2769955609012,66.261073094667,52.0780086248031,57.0571719086484
MYD03.A2021001.1920.061.2021002162001.hdf,2021-01-01 19:20,61,99281,N,122.95845310402,57.5327367120478,35.776637688565,85.7568139849064,86.6338736941118,122.96298681504,112.243700085571,85.7450946392807,57.5393642351448,52.3399697295841,35.664113525664,39.2349322604906
MYD03.A2021001.1925.061.2021002162005.hdf,2021-01-01 19:25,61,99281,N,111.824046819615,39.6205298548979,18.3353705328246,83.2969125590563,85.4871068066492,111.835443694319,105.505705027071,83.2726381431016,39.6458049568803,35.8447693184011,18.2779826940199,21.31821076563
MYD03.A2021001.1930.061.2021002161956.hdf,2021-01-01 19:30,61,99281,N,105.246971570053,21.5904268947286,0.603318993560009,80.0502449005778,83.1506639492984,105.247936338208,100.841890715066,80.0339545047505,21.6219229834559,18.4040236803511,0.588475171535312,3.54600657566146
MYD03.A2021001.1935.061.2021002162038.hdf,2021-01-01 19:35,61,99281,N,100.747624144571,3.68848712547037,-17.2752481938409,75.7745440601559,79.9764316406974,100.828900676877,97.3858908407858,75.7679680014652,3.71862020701829,0.66577447936037,-17.3461580370207,-14.1318497547374
MYD03.A2021001.1940.061.2021002162006.hdf,2021-01-01 19:40,61,99281,N,97.4025561816921,-14.0603779459644,-35.1791918776349,69.7526735792624,75.7803237641924,97.657804947256,94.8744187427344,69.744976515629,-14.0418515963534,-17.2239240963157,-35.3838368872573,-31.5339886575314
MYD03.A2021001.1945.061.2021002162137.hdf,2021-01-01 19:45,61,99281,N,94.9059777193881,-31.4595289021174,-53.0260079148904,60.0557981700428,69.7761374223809,95.3451190129066,93.3911681390053,59.935776380945,-31.4466723861614,-35.11686686297,-53.3465353697539,-48.1602798656651
MYD03.A2021001.1950.061.2021002162335.hdf,2021-01-01 19:50,61,99281,B,94.5463281912433,-48.130368362922,-70.8580415662042,40.8148910013912,60.1079809880881,94.0172085986417,94.5709353336616,40.5005708473694,-48.1226053440466,-52.9410916009919,-71.1599115650768,-62.7908381530068
MYD03.A2021001.1955.061.2021002163939.hdf,2021-01-01 19:55,61,99281,D,148.39703918432,-62.8737773592659,-88.6945414758487,-2.15343782942173,40.9440001005815,95.6999772128684,156.320254124207,-2.20172236877988,-62.8674909398383,-70.6269316117639,-87.2151474494122,-70.588657562392
MYD03.A2021001.2000.061.2021002163941.hdf,2021-01-01 20:00,61,99281,D,180,-64.7408097972555,-89.9915306495937,-180,-1.90904836110984,150.0871679439,-107.794237292811,-48.1671190451161,-70.9055059980893,-86.6272504666414,-72.8572476975124,-64.4338377163375
MYD03.A2021001.2005.061.2021002163412.hdf,2021-01-01 20:05,61,99281,D,-48.6854210363919,-50.5463399472875,-73.5196332180114,-108.111790845873,-48.6836303738308,-108.970065184731,-105.789247804851,-69.8727092544656,-64.7940561249089,-73.3451709427132,-55.2061350136309,-50.3346139369385
MYD03.A2021001.2010.061.2021002163232.hdf,2021-01-01 20:10,61,99281,D,-70.4904085756495,-34.0493978237948,-55.6838020356101,-107.081691899393,-70.4892499898106,-106.116682693563,-107.094296640882,-80.5899441499586,-50.6162095060522,-55.6912359849813,-37.4608659106149,-33.9214720592411
MYD03.A2021001.2015.061.2021002163129.hdf,2021-01-01 20:15,61,99281,D,-81.0721947282873,-16.6384126468452,-37.8455761902178,-109.463216542946,-81.0681697605421,-107.192771654986,-109.48681086781,-87.1556687827942,-34.1235824627452,-37.8670799136936,-19.5925179465839,-16.5671805862163
MYD03.A2021001.2020.061.2021002163126.hdf,2021-01-01 20:20,61,99281,D,-87.5073193039265,1.07273698617207,-19.8568989253059,-112.678449496108,-87.5017302612187,-109.479638057167,-112.692804029149,-91.782221438379,-16.712890979637,-19.8781932146219,-1.83932899945553,1.10128517454581
MYD03.A2021001.2025.061.2021002163229.hdf,2021-01-01 20:25,61,99281,D,-91.9792209770525,18.9649395616794,-1.96544753677944,-116.981492368544,-91.9726250488264,-112.672103160999,-117.022955961864,-95.3460129676303,1.00076202758131,-1.98429788858025,15.8592551408738,19.0505607784405
MYD03.A2021001.2030.061.2021002163316.hdf,2021-01-01 20:30,61,99282,D,-95.3489151316461,36.9076127838809,15.7948789324063,-123.140412246856,-95.1877334552672,-116.964712552914,-123.260308227786,-97.9415373729527,18.9032090718923,15.7785141131436,33.2660086115303,37.1210224904845
MYD03.A2021001.2035.061.2021002163306.hdf,2021-01-01 20:35,61,99282,D,-97.9083103302462,54.8251145385443,33.2271315821787,-133.307261495718,-97.5439017175735,-123.116275426613,-133.556815902676,-99.4974599200945,36.8462344193352,33.2141559931133,49.8893149271877,55.1474859287691
MYD03.A2021001.2040.061.2021002163325.hdf,2021-01-01 20:40,61,99282,B,-98.0530535758668,72.7433315679092,49.9058218083656,-154.244588252103,-98.820742449456,-133.251771908682,-154.665943900738,-98.0165570948751,54.7410095884626,49.8983620525497,64.3118450302456,73.0410079880663
MYD03.A2021001.2045.061.2021002163826.hdf,2021-01-01 20:45,61,99282,N,180,89.9935720245276,64.458974428271,-180,-96.8458572975342,-154.124587700965,159.234052301725,6.38023149823573,72.5193247284641,64.4573037701763,70.9310836060034,87.3558943094937
MYD03.A2021001.2050.061.2021002163525.hdf,2021-01-01 20:50,61,99282,N,159.404090165067,89.376734067227,63.528221325177,-4.69377956668411,-6.50053119266702,159.405842016087,115.347076831824,61.4400385530061,87.1638031767279,71.2843466174889,63.2422790505968,70.8620064024296
MYD03.A2021001.2055.061.2021002163059.hdf,2021-01-01 20:55,61,99282,N,114.788527318966,71.4470727304111,48.7208199842881,61.2198735588843,60.33004367033,114.790246952731,95.6425031704875,62.2179049855411,71.3422442972454,63.579640346718,48.5358687822585,53.0822001774009
MYD03.A2021001.2100.061.2021002163321.hdf,2021-01-01 21:00,61,99282,N,95.0786967609253,53.5366375869363,31.9747061050495,60.5736289915763,61.8386324783108,95.0798175454604,85.7446277561114,60.5575972462472,53.5530225156602,48.7885216923218,31.8587680744703,35.2531571823682
MYD03.A2021001.2105.061.2021002163107.hdf,2021-01-01 21:05,61,99282,N,85.292403698669,35.6149601603961,14.3962557095138,57.9184083586735,60.3206917000183,85.2969588588694,79.532661473962,57.8940271347369,35.6497216885422,32.0417233224439,14.3677334304483,17.3366257308628
MYD03.A2021001.2110.061.2021002163134.hdf,2021-01-01 21:10,61,99282,N,79.3962784086145,17.5871998971705,-3.38063586975994,54.4791841393807,57.7935320213685,79.3982492821425,75.2604415310494,54.4669918061783,17.6186198629918,14.4675384975744,-3.38939939661355,-0.403533460846195
MYD03.A2021001.2115.061.2021002163301.hdf,2021-01-01 21:15,61,99282,N,75.2017160021843,-0.291584513060985,-21.2725562979576,49.8992530018545,54.4199195967427,75.3192399481913,72.0340598131768,49.8924603833011,-0.263110361417997,-3.32172222995151,-21.3740738638826,-18.0536056267278
MYD03.A2021001.2120.061.2021002163233.hdf,2021-01-01 21:20,61,99282,N,72.0556528201993,-17.9822364320214,-39.1688127994375,43.2957927973127,49.9161245034746,72.3499077701917,69.7156546885881,43.2769604206275,-17.9662297921157,-21.2204990533853,-39.4015095298648,-35.3341138133524
MYD03.A2021001.2125.061.2021002163112.hdf,2021-01-01 21:25,61,99282,N,69.7495670701324,-35.2629857474077,-57.0019040455876,32.2281841019539,43.3232148496763,70.2352557813086,68.5813388096196,32.0688399720589,-35.2511146295485,-39.1022056268454,-57.3370713383736,-51.6757786227113
MYD03.A2021001.2130.061.2021002163331.hdf,2021-01-01 21:30,61,99282,B,71.4077528198313,-51.6631125088844,-74.8373891020291,9.09682356065672,32.2902789856402,69.3073743181604,71.5168394024857,8.754512754601,-51.6566492114422,-56.9018686515739,-75.0879387545777,-65.4313086505346
MYD03.A2021001.2135.061.2021002164051.hdf,2021-01-01 21:35,61,99282,D,180,-65.5582072548445,-89.9909044042146,-180,9.25071470681567,72.7674826839091,-161.92547815503,-39.0304764598571,-65.5548059177232,-74.526364980157,-85.8850417815611,-70.424087567481
MYD03.A2021001.2140.061.2021002163654.hdf,2021-01-01 21:40,61,99282,D,-38.9649105645589,-61.9496156428243,-87.3761544197713,-167.51621659938,-38.9630508302357,-171.101280787068,-131.384343772371,-79.3911681459933,-70.7792988905058,-85.9846637667204,-68.9361855846176,-61.6641144477114
MYD03.A2021001.2145.061.2021002163431.hdf,2021-01-01 21:45,61,99282,D,-79.9726859350676,-46.9799724884339,-69.5404145437302,-131.582266956609,-79.9710583875163,-132.225205942937,-130.660210199704,-97.5675986561645,-62.0093730457368,-69.4347750008228,-51.2529687411519,-46.7905024015453
MYD03.A2021001.2150.061.2021002163133.hdf,2021-01-01 21:50,61,99282,D,-98.1573255487255,-30.2342157693335,-51.7093165747675,-132.252972843757,-98.1551342702046,-130.912017848862,-132.270107911496,-107.008727803771,-47.0509898170731,-51.7241757341523,-33.4963584032571,-30.1186449693313
MYD03.A2021001.2155.061.2021002163218.hdf,2021-01-01 21:55,61,99282,D,-107.470340728421,-12.7105149613384,-33.855615641277,-134.824431320701,-107.465909733698,-132.338863127983,-134.847534214184,-113.034893442014,-30.3085739394323,-33.8778323021223,-15.6256440492688,-12.6501866618249
MYD03.A2021001.2200.061.2021002163152.hdf,2021-01-01 22:00,61,99282,D,-113.352936816419,5.05521002295468,-15.8603438390517,-138.246236332072,-113.347081644675,-134.825901611659,-138.256054970243,-117.373700670494,-12.78494747952,-15.8806162602731,2.11026824578147,5.07651829870615
MYD03.A2021001.2205.061.2021002163249.hdf,2021-01-01 22:05,61,99283,D,-117.533747627319,22.9689119263044,2.01517924511683,-142.869677153584,-117.506376393136,-138.238598849334,-142.925814567329,-120.73297018807,4.98588271154202,1.9968124590337,19.7845405785228,23.0827855613704
MYD03.A2021001.2210.061.2021002163246.hdf,2021-01-01 22:10,61,99283,D,-120.709925582854,40.9111695196504,19.7244282625648,-149.654740102823,-120.523117068505,-142.850842598632,-149.796932360883,-123.14009639078,22.9070720873764,19.7089643517385,37.0704289544123,41.1511943495204
MYD03.A2021001.2215.061.2021002163343.hdf,2021-01-01 22:15,61,99283,D,-123.10001564684,58.8227705470254,37.0399600743987,-161.346344843705,-122.684134624905,-149.626332826089,-161.633919083972,-124.347014931224,40.8474384629798,37.0271007446057,53.394407929503,59.1576125160025
MYD03.A2021001.2220.061.2021002163233.hdf,2021-01-01 22:20,61,99283,B,-120.97968362791,76.7465415045942,53.4308723464007,173.287965480591,-123.565816347055,-161.279137700111,172.854523476364,-120.837737701267,58.7249423918924,53.4236746581542,66.8188544127854,76.9920132295145
MYD03.A2021001.2225.061.2021002163801.hdf,2021-01-01 22:25,61,99283,N,180,89.9945067964001,67.0159770673094,-180,-119.474932081066,173.43026466236,122.350482589691,20.8802206867439,76.4428006029126,67.0152440027199,70.3565963683382,84.3527405325623
MYD03.A2021001.2230.061.2021002163256.hdf,2021-01-01 22:30,61,99283,N,122.279550826531,85.3733339270439,60.5328315811279,18.177482275743,14.982094773773,122.281542215224,84.7228545252813,37.374832287821,84.6500912963872,70.7255349455126,60.2793086491405,66.9016305050112
MYD03.A2021001.2235.061.2021002163153.hdf,2021-01-01 22:35,61,99283,N,84.1512307803629,67.4449538723601,45.0630043743137,37.2237564851497,36.5180849687672,84.1527824605431,68.2023159822407,37.232558664728,67.3861894109907,60.5901234722898,44.9083203576602,49.1032128265608
MYD03.A2021001.2240.061.2021002163135.hdf,2021-01-01 22:40,61,99283,N,67.7027951083641,49.5410182822082,28.0958325908853,35.3158199204384,36.8858150121366,67.7058673468097,59.4682402481551,35.2949679655773,49.5582349348676,45.1324327999004,28.0042996745208,31.2738005101194
MYD03.A2021001.2245.061.2021002163151.hdf,2021-01-01 22:45,61,99283,N,59.1017700148482,31.6103089781547,10.4453114612239,32.5132912653672,35.1198995271154,59.1083385691473,53.8010854489184,32.490444777263,31.6398759677339,28.1623790291,10.4119244268905,13.3696702343202
MYD03.A2021001.2250.061.2021002163121.hdf,2021-01-01 22:50,61,99283,N,53.6248091667152,13.5859084031391,-7.36965083521932,28.875312345988,32.4174716294147,53.6311405618124,49.7268870357613,28.8668454793674,13.615049395972,10.5164117499259,-7.37363626796209,-4.34588048979813
MYD03.A2021001.2255.061.2021002163105.hdf,2021-01-01 22:55,61,99283,N,49.7002170333265,-4.26616888068907,-25.2702097003422,23.9485610714272,28.8290580724149,49.8569431625095,46.7191492767684,23.9415342595619,-4.24138666421447,-7.31366177476512,-25.4037997232977,-21.9609192902626
MYD03.A2021001.2300.061.2021002163125.hdf,2021-01-01 23:00,61,99283,N,46.7459156418092,-21.8899965241625,-43.1556668253683,16.6334497633792,23.9672147975493,47.0790354709436,44.605342615087,16.6134277820825,-21.8767308009977,-25.2165518971731,-43.417476045559,-39.0971281528573
MYD03.A2021001.2305.061.2021002163258.hdf,2021-01-01 23:05,61,99283,N,44.6423321075767,-39.0270500676469,-60.982201162149,3.85425338362942,16.6658460830048,45.1766379646183,43.9165730220776,3.65083062446605,-39.0162471380307,-43.0841966515073,-61.3210729800514,-55.0805875734481
MYD03.A2021001.2310.061.2021002163520.hdf,2021-01-01 23:10,61,99283,B,49.4416082483797,-55.0899761929351,-78.8192417305918,-24.1137742845705,3.92907756413498,44.6419091755458,49.7454665612216,-24.4519201648079,-55.0846984073257,-60.8601192438967,-78.9874852994458,-67.6653009792409
MYD03.A2021001.2315.061.2021002164424.hdf,2021-01-01 23:15,61,99283,D,180,-67.8444664599441,-89.9885233672092,-180,-23.9188988264508,51.4985142333016,-167.612961016861,-75.2242129209674,-67.8405466687646,-78.379123419488,-82.4074312416377,-69.4718266699866
MYD03.A2021001.2320.061.2021002163724.hdf,2021-01-01 23:20,61,99283,D,-75.3905197527566,-58.8881888777561,-83.3943002047521,-169.327466594905,-75.3881918609747,-171.545080948407,-155.511307011428,-109.4909038081,-69.8475544307454,-82.7764344495882,-64.9963529997165,-58.6260160605122
MYD03.A2021001.2325.061.2021002163328.hdf,2021-01-01 23:25,61,99283,D,-110.099783496023,-43.3345214023118,-65.5577807508096,-155.639469203238,-110.098312839639,-156.135053566022,-155.624181032088,-124.870926988144,-58.9525363695163,-65.5004283012512,-47.292743132458,-43.1634376026816
